time,mag_energy
6.066189829598774,5.595351400727343e-15
8.086200806919035,1.2183240804728802e-14
10.106211784239296,3.046757317374163e-14
12.126222761559555,5.718047181703387e-14
14.146233738879815,1.1549394249731196e-13
16.166244716200076,2.365735158094546e-13
18.186255693520337,2.630569422812368e-13
20.2062666708406,9.655056496119104e-13
22.226277648160856,2.1923270872460282e-12
24.246288625481117,4.9462844391269e-12
26.26629960280138,7.557928304208288e-12
28.286310580121636,1.553885283428756e-11
30.306321557441898,3.5284454655101854e-11
32.32633253476216,7.183438284081389e-11
34.34634351208242,2.0301548001010671e-10
36.36635448940268,4.520925853003558e-10
38.38636546672294,1.0588641450854465e-09
40.406376444043204,2.012529269006068e-09
42.42638742136346,3.1800464422570995e-09
44.44639839868372,5.936792072494812e-09
46.46640937600398,1.0341115702081342e-08
48.48642035332424,1.5572310171260346e-08
50.5064313306445,3.750216922524601e-08
52.526442307964764,5.560978067086958e-08
54.546453285285025,1.0113052451877209e-07
56.56646426260528,1.8977277392778593e-07
58.58647523992554,2.6461085113698693e-07
60.6064862172458,3.8858930099092846e-07
62.62649719456606,6.781472941584539e-07
64.64650817188632,1.050306740170553e-06
66.66651914920658,1.7651111542863163e-06
68.68653012652685,3.548771524100077e-06
70.7065411038471,6.1751740755564226e-06
72.72655208116737,1.9309820024344653e-05
74.74656305848762,4.949122906740034e-05
76.76657403580789,8.201074393641241e-05
78.78658501312815,0.00016903174155268716
80.80659599044841,0.0002723166129453421
82.82660696776867,0.0004612943675710287
84.84661794508892,0.0006607319952648157
86.86662892240919,0.0010477770746832378
88.88663989972945,0.0020782164543105054
90.90665087704971,0.0027119705984448806
92.92666185436997,0.0030143720442398487
94.94667283169024,0.004601089732974665
96.96668380901049,0.006258683509479224
98.98669478633074,0.006285447583767746
101.00670576365101,0.00839004060979319
103.02671674097127,0.008177950215880057
105.04672771829154,0.00860615013780065
107.06673869561179,0.007380517670757665
109.08674967293206,0.006704436662178699
111.10676065025231,0.008089653891997521
113.12677162757257,0.006623243287823372
115.14678260489283,0.0069832624096464934
117.16679358221309,0.008154683146973478
119.18680455953336,0.01133504342458837
121.20681553685361,0.010044775751002193
123.22682651417388,0.012227738632150651
125.24683749149413,0.013650379807379208
127.2668484688144,0.015692171160433477
129.28685944613466,0.014874791305784856
131.3068704234549,0.014529365127790935
133.32688140077516,0.016208323119658984
135.34689237809545,0.015987410544131844
137.3669033554157,0.016948902255194014
139.38691433273596,0.011700450542271361
141.4069253100562,0.012003779576061585
143.4269362873765,0.015310242370444295
145.44694726469675,0.01636770605069197
147.466958242017,0.013782698070626596
149.48696921933725,0.012894226697706531
151.5069801966575,0.009571563642634251
153.5269911739778,0.011772656200784097
155.54700215129805,0.014036069506612363
157.5670131286183,0.012956090625309254
159.58702410593855,0.01612385691964148
161.60703508325884,0.013783998234891712
163.6270460605791,0.01675878409707726
165.64705703789934,0.012405350840534707
167.6670680152196,0.011940167047691
169.68707899253985,0.012184788095905157
171.70708996986014,0.012300652841619285
173.7271009471804,0.015110427566935883
175.74711192450064,0.014409429373034473
177.7671229018209,0.016983860928953123
179.78713387914115,0.01793317811252589
181.80714485646143,0.013159053681775154
183.8271558337817,0.011482948308964467
185.84716681110194,0.012336914341157128
187.8671777884222,0.01086098056014688
189.88718876574248,0.011706019429194171
191.90719974306273,0.013823036533380014
193.927210720383,0.012944101806809378
195.94722169770324,0.013561047036730407
197.9672326750235,0.016519025644234787
199.98724365234375,0.015156684443354607
6.066189829598774,5.595351400727343e-15
8.086200806919035,1.2183240804728802e-14
10.106211784239296,3.046757317374163e-14
12.126222761559555,5.718047181703387e-14
14.146233738879815,1.1549394249731196e-13
16.166244716200076,2.365735158094546e-13
18.186255693520337,2.630569422812368e-13
20.2062666708406,9.655056496119104e-13
22.226277648160856,2.1923270872460282e-12
24.246288625481117,4.9462844391269e-12
26.26629960280138,7.557928304208288e-12
28.286310580121636,1.553885283428756e-11
30.306321557441898,3.5284454655101854e-11
32.32633253476216,7.183438284081389e-11
34.34634351208242,2.0301548001010671e-10
36.36635448940268,4.520925853003558e-10
38.38636546672294,1.0588641450854465e-09
40.406376444043204,2.012529269006068e-09
42.42638742136346,3.1800464422570995e-09
44.44639839868372,5.936792072494812e-09
46.46640937600398,1.0341115702081342e-08
48.48642035332424,1.5572310171260346e-08
50.5064313306445,3.750216922524601e-08
52.526442307964764,5.560978067086958e-08
54.546453285285025,1.0113052451877209e-07
56.56646426260528,1.8977277392778593e-07
58.58647523992554,2.6461085113698693e-07
60.6064862172458,3.8858930099092846e-07
62.62649719456606,6.781472941584539e-07
64.64650817188632,1.050306740170553e-06
66.66651914920658,1.7651111542863163e-06
68.68653012652685,3.548771524100077e-06
70.7065411038471,6.1751740755564226e-06
72.72655208116737,1.9309820024344653e-05
74.74656305848762,4.949122906740034e-05
76.76657403580789,8.201074393641241e-05
78.78658501312815,0.00016903174155268716
80.80659599044841,0.0002723166129453421
82.82660696776867,0.0004612943675710287
84.84661794508892,0.0006607319952648157
86.86662892240919,0.0010477770746832378
88.88663989972945,0.0020782164543105054
90.90665087704971,0.0027119705984448806
92.92666185436997,0.0030143720442398487
94.94667283169024,0.004601089732974665
96.96668380901049,0.006258683509479224
98.98669478633074,0.006285447583767746
101.00670576365101,0.00839004060979319
103.02671674097127,0.008177950215880057
105.04672771829154,0.00860615013780065
107.06673869561179,0.007380517670757665
109.08674967293206,0.006704436662178699
111.10676065025231,0.008089653891997521
113.12677162757257,0.006623243287823372
115.14678260489283,0.0069832624096464934
117.16679358221309,0.008154683146973478
119.18680455953336,0.01133504342458837
121.20681553685361,0.010044775751002193
123.22682651417388,0.012227738632150651
125.24683749149413,0.013650379807379208
127.2668484688144,0.015692171160433477
129.28685944613466,0.014874791305784856
131.3068704234549,0.014529365127790935
133.32688140077516,0.016208323119658984
135.34689237809545,0.015987410544131844
137.3669033554157,0.016948902255194014
139.38691433273596,0.011700450542271361
141.4069253100562,0.012003779576061585
143.4269362873765,0.015310242370444295
145.44694726469675,0.01636770605069197
147.466958242017,0.013782698070626596
149.48696921933725,0.012894226697706531
151.5069801966575,0.009571563642634251
153.5269911739778,0.011772656200784097
155.54700215129805,0.014036069506612363
157.5670131286183,0.012956090625309254
159.58702410593855,0.01612385691964148
161.60703508325884,0.013783998234891712
163.6270460605791,0.01675878409707726
165.64705703789934,0.012405350840534707
167.6670680152196,0.011940167047691
169.68707899253985,0.012184788095905157
171.70708996986014,0.012300652841619285
173.7271009471804,0.015110427566935883
175.74711192450064,0.014409429373034473
177.7671229018209,0.016983860928953123
179.78713387914115,0.01793317811252589
181.80714485646143,0.013159053681775154
183.8271558337817,0.011482948308964467
185.84716681110194,0.012336914341157128
187.8671777884222,0.01086098056014688
189.88718876574248,0.011706019429194171
191.90719974306273,0.013823036533380014
193.927210720383,0.012944101806809378
